Captured Time,Latitude,Longitude,Value,Unit,Location Name,Device ID,MD5Sum,Height,Surface,Radiation,Uploaded Time,Loader ID
2020-02-03 17:00:00,37.507551666667,139.94117,72,cpm,,,6449bbf7ce3b30a8e05bc23a0bc40644,,,,2020-02-03 17:00:00,633
2020-02-03 11:00:00,37.50725,139.94,55,cpm,,,2fa8bccef282796bcdc297679c4db5b3,,,,2020-02-03 11:00:00,614
2020-02-03 11:00:00,37.505445,0.016666666666667,68,cpm,,,a166df14f60b61095693684fc0f89c54,,,,2020-02-03 11:00:00,614
2020-02-01 03:00:00,34.066486666667,-118.89521666667,50,cpm,,,da79c21520d3ff3f5ed010a70f4a6d29,,,,2020-02-01 03:00:00,507
2020-02-01 01:00:00,37.673233333333,140.06666666667,48,cpm,,,6cdf740a2304a850185f74c0c4a4b878,,,,2020-02-01 01:00:00,504
2020-02-01 01:00:00,37.674781666667,140.079895,52,cpm,,,6666348e83cbf76e3508f473c302df77,,,,2020-02-01 01:00:00,504
2020-01-12 19:00:00,37.737123333333,140.72685333333,454,cpm,,,42482c7028b1d843e2565b6c452057be,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.517901666667,139.92547833333,59,cpm,,,5399edc68f223aba0e651fd5c8bdd933,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.75588,140.70341166667,463,cpm,,,29ab5e66f6bcd461f61db388616c3f39,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.53961,140.11657666667,47,cpm,,,e6f1f188b207a47d5482a12a1494d694,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.737156666667,140.72683166667,441,cpm,,,bf708a03ba34b20b27890f90f5a14024,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.550586666667,139.95,44,cpm,,,556541be00f1251e411dc4909c04b4a7,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.754973333333,140.68766,384,cpm,,,4f1c5c2ab9c04f7c19f8060e07db4686,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.526595,139.93166666667,59,cpm,,,d8f99c989a46e3f41a0285f7ac9e8a96,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.747668333333,140.707195,579,cpm,,,9f17d9c657291f929e85f8a6e45c9959,,,,2020-01-12 19:00:00,461
2020-01-12 14:00:00,37.552841666667,139.95877333333,62,cpm,,,f3bf949f96b6cca15463606969e72edd,,,,2020-01-12 14:00:00,456
2020-01-12 12:00:00,37.537458333333,139.95942833333,56,cpm,,,13312da8f50bfbb3bf1cbbc1941821e6,,,,2020-01-12 12:00:00,446
2020-01-12 09:00:00,37.539836666667,140.02078,62,cpm,,,3a7da957e3937913d1c5ee582e9beb4c,,,,2020-01-12 09:00:00,461
2020-01-12 09:00:00,37.737141666667,140.72682833333,430,cpm,,,d6528af9f739cc1f31bc5515a73d8194,,,,2020-01-12 09:00:00,461
2020-01-12 04:00:00,37.554983333333,139.95203,50,cpm,,,22fb5ba33ff448f98d6b2dc3f752bf1e,,,,2020-01-12 04:00:00,456
2017-05-31 01:00:01,35.615814,139.625711,15,cpm,,100182,780579b52d81c34446b0ab271b8f7f76,24,,,2017-05-31 01:00:01.253565,
2017-05-31 00:59:57,37.54562,140.398995,32,celcius,,100249,44e8eb4da4e0e1c3951a659e06531ee0,238,,,2017-05-31 00:59:57.644697,
2017-05-31 00:59:57,37.54562,140.398995,13,cpm,,100242,f56350ccc1a8c26b333deb88adfa53a4,238,,,2017-05-31 00:59:57.269468,
2017-05-31 00:59:56,35.615814,139.625711,56,cpm,,100181,7390d7738c23fa0852414666333421c6,24,,,2017-05-31 00:59:56.627737,
2017-05-31 00:59:56,32.475844,130.60662,33.9,celcius,,100119,04736909cb42d36322d84c2f6ee9915b,11,,,2017-05-31 00:59:56.206232,
2017-05-31 00:59:56,37.54562,140.398995,43,cpm,,100241,fb45f5fca770707ffb3dac552f059f45,238,,,2017-05-31 00:59:56.073394,
2017-05-31 00:59:47,22.28482,114.14,74,cpm,,157,9df48021966001c6dadfc13cfd33df63,,,,2017-05-31 00:59:47.184271,
2017-05-31 00:59:38,35.74591,139.91815,31,celcius,,100169,45736fb3927778f314ce5f61860a1780,20,,,2017-05-31 00:59:38.525341,
2017-05-31 00:59:38,35.74591,139.91815,12,cpm,,100162,748b102de0d550f6504ca87af5aae73b,20,,,2017-05-31 00:59:38.195233,
2017-05-31 00:59:37,35.74591,139.91815,27,cpm,,100161,be00d7bb6cb5290ffaac019cadd0bcc2,20,,,2017-05-31 00:59:37.993941,
2017-05-31 00:59:33,46.524491,6.630666,17,cpm,,54,9b3ffc07eaffb372824d719add0fe96c,,,,2017-05-31 00:59:34.048753,
2017-05-31 00:58:30,53.2042,6.5655,15,cpm,"Groningen, NL",116,4751e13e52607032f79a348b009b7d90,,,,2017-05-31 00:59:30.713705,
2017-05-31 00:58:30,39.4099,-77.9069,15,cpm,"Kearneysville WV, USA",19,d5a1eb1299f5e20ad146099d81b0699f,,,,2017-05-31 00:59:30.412917,
2017-05-31 00:59:27,38.8129,-77.125,34.5,status,,200059,6841dfe14fcdf2875f77b172a2d28781,36,,,2017-05-31 00:59:27.166576,
2017-05-31 00:59:25,37.495123,140.995519,32.5,status,,100139,62cc1432dc2a307dc81089a3cad5f01a,94,,,2017-05-31 00:59:25.54609,
2017-05-31 00:59:22,35.26828,136.2493,35.6,status,,100129,695f47bfec0d7a5e7ee977c995793c0c,100,,,2017-05-31 00:59:22.888885,
2017-05-31 00:59:22,35.26828,136.2493,16,cpm,,100122,cb96bb3a41aaa9e897989b1adfbcb4e6,100,,,2017-05-31 00:59:22.204169,
2017-05-31 00:59:21,38.8129,-77.125,31,cpm,,200052,7f77efb30889223a7b34f44b82d8859c,36,,,2017-05-31 00:59:21.661473,
2017-05-31 00:59:21,35.26828,136.2493,0,cpm,,100121,ce3c9a33b1c2ef6bb91597f49576d474,100,,,2017-05-31 00:59:21.525156,
2017-05-31 00:59:20,37.495123,140.995519,20,cpm,,100132,1ed9a7bf5a75f3de0ae25f8ffa3d6505,94,,,2017-05-31 00:59:20.579948,
2017-05-31 00:59:17,37.496139,140.986419,32.4,status,,100209,128aac89205d7af896b6c249b9eea5a1,10,,,2017-05-31 00:59:17.091907,
2017-05-31 00:59:16,38.8129,-77.125,22,cpm,,200051,6202044d06fb7c15ac9908849b85f424,36,,,2017-05-31 00:59:16.183456,
2017-05-31 00:59:13,37.495123,140.995519,60,cpm,,100131,b8fc17153d32315b474b58c3e7fe3958,94,,,2017-05-31 00:59:13.828843,
2017-05-31 00:59:12,37.496139,140.986419,76,cpm,,100202,bdf11d0e9caba9f90061584fd617c993,10,,,2017-05-31 00:59:12.190107,
2017-05-31 00:59:10,31.833193,130.301922,29.4,celcius,,100229,f14fbdc5bf45536297ec27ec61fcdb5e,13,,,2017-05-31 00:59:10.305698,
2017-05-31 00:59:09,31.833193,130.301922,12,cpm,,100222,124ebdf7439ea02f6e3f509ec7ece6d3,13,,,2017-05-31 00:59:09.93392,
2017-05-31 00:59:09,31.833193,130.301922,38,cpm,,100221,ff70253534aaaa0d411a3f5728c3b67c,13,,,2017-05-31 00:59:09.583812,
2017-05-31 00:59:05,37.496139,140.986419,170,cpm,,100201,425fd83d3a07573b28c28931b9727a91,10,,,2017-05-31 00:59:05.322984,
2017-05-31 00:58:57,35.6617,139.742,34,celcius,,100149,3b98f775f836d4503eadaa472ef5e59f,100,,,2017-05-31 00:58:57.507906,
2017-05-31 00:58:56,35.6617,139.742,8,cpm,,100142,bac75465fbe02dd1c8f08a4fe620dba8,100,,,2017-05-31 00:58:56.868842,
2017-05-31 00:58:56,35.6617,139.742,32,cpm,,100141,c0786ef2532a5536d34b6128b84543f0,100,,,2017-05-31 00:58:56.294811,
2017-05-31 00:58:42,36.0438388,140.2153596,15,cpm,,63,e57f7b427b37baaf3f8ef5035b0a2b38,,,,2017-05-31 00:58:42.194383,
2017-05-31 00:58:41,37.563007,140.995446,39,celcius,,100089,9ef658e1f064546f691a603cc6404314,3,,,2017-05-31 00:58:41.030647,
2017-05-31 00:58:40,37.563007,140.995446,17,cpm,,100082,8731ab1a2ac6b44478f87ffa701c5064,3,,,2017-05-31 00:58:40.703288,
2017-05-31 00:58:40,37.563007,140.995446,43,cpm,,100081,88f9dd0d23c38ab4eaf2783b66dc7042,3,,,2017-05-31 00:58:40.347921,
2017-05-31 00:58:35,41.3303,-73.834,27.8,status,,200049,9d31bfc2b888c11101dd1854dcd9ca6a,36,,,2017-05-31 00:58:35.129726,
2017-05-31 00:57:29,39.4099,-77.9069,13,cpm,"Kearneysville WV, USA",19,f9c858c6356ce22e01c5e53130ff92d7,,,,2017-05-31 00:58:29.919402,
2017-05-31 00:57:29,53.2042,6.5655,28,cpm,"Groningen, NL",116,c75945e2e8958c2e082346961f3e430b,,,,2017-05-31 00:58:29.77281,
2017-05-31 00:58:29,41.3303,-73.834,11,cpm,,200042,59d62616e4fc009a086301d18cafb2bd,36,,,2017-05-31 00:58:29.634205,
2017-05-31 00:58:28,47.612268,-122.345039,24.4,status,,200079,90ea65966be42b78c56dacd3665a6c9c,36,,,2017-05-31 00:58:28.293112,
2017-05-31 00:58:27,47.612268,-122.345039,8,cpm,,200072,c22c829f237d5602c943f5a94790bb7b,36,,,2017-05-31 00:58:27.856272,
2017-05-31 00:58:27,47.612268,-122.345039,30,cpm,,200071,8b231143d58e88b8d43e8956048986f9,36,,,2017-05-31 00:58:27.422811,
2017-05-31 00:58:23,41.3303,-73.834,45,cpm,,200041,aa3ac2f828eb122239d4419f7077b950,36,,,2017-05-31 00:58:24.148309,
2017-05-31 00:57:47,42.381242,-71.111946,28.1,status,,200099,2decb1077948fab145b13064b72e37d7,5,,,2017-05-31 00:57:47.804985,
2017-05-31 00:57:47,42.381242,-71.111946,13,cpm,,200092,9eb993a6d51090cf529d22d6523ac459,5,,,2017-05-31 00:57:47.20691,
2017-05-31 00:57:46,42.381242,-71.111946,24,cpm,,200091,ab204b15e5878428836ced9153a4e874,5,,,2017-05-31 00:57:46.619126,
2017-05-31 00:56:29,39.4099,-77.9069,19,cpm,"Kearneysville WV, USA",19,3a17f3987679b9a07afaf3c9cf4e8a76,,,,2017-05-31 00:57:29.251488,
2017-05-31 00:56:28,53.2042,6.5655,28,cpm,"Groningen, NL",116,232ff1a19b3e316cfbe043b7501585b7,,,,2017-05-31 00:57:28.806094,
2017-05-31 00:57:10,37.32925,140.978431,28.9,status,,100099,23ec08945791e05a6f9fb2604ce556cb,67,,,2017-05-31 00:57:10.362797,
2017-05-31 00:57:05,37.32925,140.978431,53,cpm,,100092,4c23b2b179fcd6a5519d7008f111ac68,67,,,2017-05-31 00:57:05.42394,
2017-05-31 00:56:58,37.32925,140.978431,137,cpm,,100091,5cde4f2ff9133d4970003441f5b10487,67,,,2017-05-31 00:56:58.609587,
2017-05-31 00:56:47,42.565,-70.783,26,status,,100239,72c2b7b9f3a468874cacc03d91a0c3dc,10,,,2017-05-31 00:56:47.622326,
2017-05-31 00:56:47,42.565,-70.783,9,cpm,,100232,e107650355ac60e7fee40ea86bd9425b,10,,,2017-05-31 00:56:47.009262,
2017-05-31 00:56:46,42.565,-70.783,22,cpm,,100231,2f9f979fa53cf2fe0576e192ee020c6b,10,,,2017-05-31 00:56:46.408865,
2017-05-31 00:56:38,42.812292,-70.872505,35,cpm,,99,fdcf03913027ca8fe43c44a603ffcc55,,,,2017-05-31 00:56:38.734139,
2017-05-31 00:56:30.81,37.442836,-122.128094,10,cpm,,106,5d2c8523abc43be5ced8e3a0ad8ede59,,,,2017-05-31 00:56:31.009658,
2017-05-31 00:56:30.708,37.442836,-122.128094,34,cpm,,107,bd9783563affdfc6c530bb85b92c61d2,,,,2017-05-31 00:56:31.009185,
2017-05-31 00:55:29,39.4099,-77.9069,20,cpm,"Kearneysville WV, USA",19,1a93d04dfd115919a866b665f04ea935,,,,2017-05-31 00:56:29.770623,
2017-05-31 00:55:27,53.2042,6.5655,23,cpm,"Groningen, NL",116,ee69c67381eb5662915d338835f4be5f,,,,2017-05-31 00:56:27.894991,
2017-05-31 00:56:21,37.5635,140.9917,29.1,status,,48,0c65512d2faaf3f259a0c671b82503ae,5,,,2017-05-31 00:56:21.223558,
2017-05-31 00:56:20,37.5635,140.9917,0,cpm,,0,963d9766a08fc3a80da24c665297c99f,5,,,2017-05-31 00:56:20.217533,
2017-05-31 00:56:19,37.5635,140.9917,53,cpm,,40,680dab944b44cea42f27603624a12017,5,,,2017-05-31 00:56:19.187284,
2017-05-31 00:56:16,37.366713,140.53097,32.8,status,,100079,5dffeabfe18e156bbda8acf604903ceb,462,,,2017-05-31 00:56:16.938284,
2017-05-31 00:56:16,37.4932,139.93305,34,cpm,,101,db59d1fed539f1843fa7d378ad08d4af,,,,2017-05-31 00:56:16.61536,
2017-05-31 00:56:16,37.366713,140.53097,17,cpm,,100072,36d2f384ca00f1a79acb6eb53bd5a80f,462,,,2017-05-31 00:56:16.212125,
2017-05-31 00:56:15,37.366713,140.53097,54,cpm,,100071,62957a00d20be60e74ead501d93e0eb9,462,,,2017-05-31 00:56:15.533307,
2017-05-31 00:56:14,25.0439,121.529,37,cpm,,75,d57336f95329808558aaf59595c8fff6,,,,2017-05-31 00:56:15.048229,
2017-05-31 00:56:05,37.659,140.459,18,cpm,,100012,71ba67a0cb204a0b3a3b8d53c2ed1959,,,,2017-05-31 00:56:05.387668,
2017-05-31 00:56:03,37.659,140.459,34,cpm,,100011,6e3825beffed330647a4691d114f12b9,,,,2017-05-31 00:56:03.724489,
2017-05-31 00:55:43,35.659491,139.72785,35.9,status,,100029,b0c3230f60f9049871b6dfd259938d25,92,,,2017-05-31 00:55:43.47544,
2017-05-31 00:55:42,35.659491,139.72785,31,cpm,,100022,3aacbb3803ccf690a0e8db2351789c0d,92,,,2017-05-31 00:55:42.84024,
2017-05-31 00:55:42,35.659491,139.72785,10,cpm,,100021,0133981b9aad9742f850f5c6026ee1b3,92,,,2017-05-31 00:55:42.184286,
2017-05-31 00:55:39,42.360781,-71.087719,24.1,status,,200089,a6d506d698593fb1ab8bedda40334ec4,4,,,2017-05-31 00:55:39.74521,
2017-05-31 00:55:39,42.360781,-71.087719,16,cpm,,200082,2d3be574990611fef4c2b25bb801e0c5,4,,,2017-05-31 00:55:39.180506,
2017-05-31 00:55:38,42.360781,-71.087719,36,cpm,,200081,16d7068f27188e3b00a1ed6b65bb3bf6,4,,,2017-05-31 00:55:38.610327,
2017-05-31 00:55:35,34.995197,135.764331,47,cpm,,74,2245acb0f6e1d691a64c6dee74d4d26c,,,,2017-05-31 00:55:35.329354,
2017-05-31 00:54:28,39.4099,-77.9069,16,cpm,"Kearneysville WV, USA",19,ab433e68fc4b5d53f09086dd21b95fd9,,,,2017-05-31 00:55:29.180436,
2017-05-31 00:54:26,53.2042,6.5655,21,cpm,"Groningen, NL",116,aac54c83fc9dde737521187d5726e0ed,,,,2017-05-31 00:55:26.993961,
2017-05-31 00:55:24,37.0105,140.9253,14,cpm,,100102,6c4c6412613eabb72477f2d195f32f4c,100,,,2017-05-31 00:55:24.468178,
2017-05-31 00:55:23,37.0105,140.9253,49,cpm,,100101,6c05eed0cc85cab4d2b1d49e91d2e04f,100,,,2017-05-31 00:55:23.892364,
2017-05-31 00:55:05,37.64444,140.797711,30,celcius,,100179,01c828b546b18c8717b77254b7ec500b,426,,,2017-05-31 00:55:05.769094,
2017-05-31 00:55:05,37.64444,140.797711,42,cpm,,100172,7a47ea9c3eb1107ca705733e27bc37d2,426,,,2017-05-31 00:55:05.470318,
2017-05-31 00:55:04,37.64444,140.797711,131,cpm,,100171,348736f8d9ff165342d66871874191e1,426,,,2017-05-31 00:55:04.133929,
2017-05-31 00:54:53,37.54562,140.398995,31,celcius,,100249,17b18025d24a0a807b98db54e37b2f93,238,,,2017-05-31 00:54:53.781361,
2017-05-31 00:54:52,37.54562,140.398995,10,cpm,,100242,e845ba35df8567b98adce3c730e57fc5,238,,,2017-05-31 00:54:52.393931,
2017-05-31 00:54:52,37.54562,140.398995,47,cpm,,100241,ef97b5da640699c010fb4a5d8a0c993e,238,,,2017-05-31 00:54:52.015029,
2017-05-31 00:54:51,32.475844,130.60662,33.9,celcius,,100119,08b1ff1570e45d8b84c5f2e897c1c69e,11,,,2017-05-31 00:54:51.750059,
2017-05-31 00:54:49,35.615814,139.625711,30.6,celcius,,100189,fafd2b9a6cae4528ff50430bd92ad9fb,24,,,2017-05-31 00:54:49.549299,
2017-05-31 00:54:46,22.28482,114.14,74,cpm,,157,7369879d0b03e8b7ef1d1175a6ccc00a,,,,2017-05-31 00:54:46.373881,
2017-05-31 00:54:44,35.615814,139.625711,16,cpm,,100182,ab580777f60748d8c814cb0c3c38ede3,24,,,2017-05-31 00:54:44.880812,
2017-05-31 00:54:40,35.615814,139.625711,50,cpm,,100181,734a3824bada2470a1e4a86efa376332,24,,,2017-05-31 00:54:40.276955,
2017-05-31 00:54:36,35.74591,139.91815,31,celcius,,100169,c7f8ca422ff8d49ddf2e4b7d57b78e3a,20,,,2017-05-31 00:54:36.485298,
2017-05-31 00:54:36,35.74591,139.91815,11,cpm,,100162,f919a4bdebf81365e59a09c8dd238ece,20,,,2017-05-31 00:54:36.17522,
2017-05-31 00:54:35,35.74591,139.91815,29,cpm,,100161,2a6b789fc5ca419200e1dd3900fb5e92,20,,,2017-05-31 00:54:35.866101,
2017-05-31 00:54:33,46.524491,6.630666,16,cpm,,54,e2dd1bbcb8490acb0eba057c9a02eb45,,,,2017-05-31 00:54:33.846625,
2017-05-31 00:53:28,39.4099,-77.9069,14,cpm,"Kearneysville WV, USA",19,03d8b7d0bb4363d2c86cdc34160ea8b5,,,,2017-05-31 00:54:28.414998,
2017-05-31 00:53:25,53.2042,6.5655,29,cpm,"Groningen, NL",116,3a05e6df88266dd77ef378349cdb0378,,,,2017-05-31 00:54:26.115824,
2017-05-31 00:54:19,35.26828,136.2493,35.5,status,,100129,10bdc6f0b8d552e3f80565ea4e799ce9,100,,,2017-05-31 00:54:19.698564,
2017-05-31 00:54:18,35.26828,136.2493,14,cpm,,100122,6c102650d0d263abeb10facf25bd4f4c,100,,,2017-05-31 00:54:18.98968,
2017-05-31 00:54:18,35.26828,136.2493,0,cpm,,100121,7758ffb9c20f3d4b0b0c1048a0e3de24,100,,,2017-05-31 00:54:18.29211,
2017-05-31 00:54:09,38.8129,-77.125,34.4,status,,200059,ed3ec8588d25d88a8be944a73472024e,36,,,2017-05-31 00:54:09.58673,
2017-05-31 00:54:08,31.833193,130.301922,29.3,celcius,,100229,253a3c050081ecc2af96b0f98acf80ca,13,,,2017-05-31 00:54:08.106693,
2017-05-31 00:54:07,31.833193,130.301922,10,cpm,,100222,1aabc6e8bc18bf928e614522f89da816,13,,,2017-05-31 00:54:07.755508,
2017-05-31 00:54:07,31.833193,130.301922,34,cpm,,100221,cb27892c3b70436c167e60ae9316d83c,13,,,2017-05-31 00:54:07.384528,
2017-05-31 00:54:06,37.495123,140.995519,32.4,status,,100139,366ccf107333061e5c98406f33b112cc,94,,,2017-05-31 00:54:06.390665,
2017-05-31 00:54:04,38.8129,-77.125,35,cpm,,200052,b8eb1bc7a4ce732c8cdc8b7f6b696414,36,,,2017-05-31 00:54:04.098091,
2017-05-31 00:54:01,37.495123,140.995519,22,cpm,,100132,3f3ec75e8ece4e8dc81291e4b014a397,94,,,2017-05-31 00:54:01.451046,
2017-05-31 00:53:58,38.8129,-77.125,28,cpm,,200051,cdae642b27124b7a2cbae2626abc94d0,36,,,2017-05-31 00:53:58.609613,
2017-05-31 00:53:58,37.496139,140.986419,32.4,status,,100209,33bcb157de7d933bcb74d69d02811d05,10,,,2017-05-31 00:53:58.467209,
2017-05-31 00:53:53,37.495123,140.995519,64,cpm,,100131,7581f075404d1dffa563c1bc2a8e4228,94,,,2017-05-31 00:53:54.203025,
2017-05-31 00:53:53,35.6617,139.742,34,celcius,,100149,6fb503e76c0ff170e4bdaaac7f6e4da2,100,,,2017-05-31 00:53:54.187884,
2017-05-31 00:53:53,37.496139,140.986419,66,cpm,,100202,075869fd8e974c6c23c36b986d06c94c,10,,,2017-05-31 00:53:53.271463,
2017-05-31 00:53:52,35.6617,139.742,6,cpm,,100142,93fe9603931a2f07c038342e7ac48d24,100,,,2017-05-31 00:53:53.217747,
2017-05-31 00:53:52,35.6617,139.742,29,cpm,,100141,71d1f500d75652cd05744623cba21b01,100,,,2017-05-31 00:53:52.462853,
2017-05-31 00:53:46,37.496139,140.986419,161,cpm,,100201,4035e81f8558215c680a266b7258bb13,10,,,2017-05-31 00:53:46.531921,
2017-05-31 00:53:41,36.0438388,140.2153596,16,cpm,,63,0e65b4613a580302b2eeabecc968ceb8,,,,2017-05-31 00:53:42.037001,
2017-05-31 00:53:37,37.563007,140.995446,39,celcius,,100089,38d40a05479721b4231c96b30cdbc8ff,3,,,2017-05-31 00:53:37.743702,
2017-05-31 00:53:37,37.563007,140.995446,18,cpm,,100082,82ac8c7222ed89288879620aec5f37f6,3,,,2017-05-31 00:53:37.405768,
2017-05-31 00:53:37,37.563007,140.995446,36,cpm,,100081,f70f5b490407ab7c69c4f8071d3bd5b6,3,,,2017-05-31 00:53:37.051437,
2017-05-31 00:52:27,39.4099,-77.9069,18,cpm,"Kearneysville WV, USA",19,e1229e7a07b94bde4995daff972be886,,,,2017-05-31 00:53:27.839047,
2017-05-31 00:53:25,47.612268,-122.345039,24.4,status,,200079,d5330422838785bdc7d600729b4c87bd,36,,,2017-05-31 00:53:25.851426,
2017-05-31 00:53:25,47.612268,-122.345039,12,cpm,,200072,316897f92ba73f3f4012809156994b0f,36,,,2017-05-31 00:53:25.467242,
2017-05-31 00:52:24,53.2042,6.5655,33,cpm,"Groningen, NL",116,88e3d3042b50cdafeb33f7f5fe221cbe,,,,2017-05-31 00:53:25.179787,
2017-05-31 00:53:25,47.612268,-122.345039,31,cpm,,200071,d08c20690f9743bc4fe9c5ab6e6b9da4,36,,,2017-05-31 00:53:25.058225,
2017-05-31 00:53:17,41.3303,-73.834,27.8,status,,200049,618a81c0b0f84b7c70a7940b4c782327,36,,,2017-05-31 00:53:17.382675,
2017-05-31 00:53:11,41.3303,-73.834,12,cpm,,200042,b46a03a4a8648a7e889eb7587c0f5c6e,36,,,2017-05-31 00:53:11.873652,
2017-05-31 00:53:06,41.3303,-73.834,41,cpm,,200041,402297e42b4a2d0816afb11d61210d6f,36,,,2017-05-31 00:53:06.399981,
2017-05-31 00:52:44,42.381242,-71.111946,28.1,status,,200099,3a468783d21f6bb283e7f6012c98606c,5,,,2017-05-31 00:52:44.907313,
2017-05-31 00:52:44,42.381242,-71.111946,13,cpm,,200092,d164966c40b7a29933c652a2c10ac9f2,5,,,2017-05-31 00:52:44.307845,
2017-05-31 00:52:43,42.381242,-71.111946,32,cpm,,200091,32a31d9078d1c396eec22344507714f2,5,,,2017-05-31 00:52:43.583128,
2017-05-31 00:51:27,39.4099,-77.9069,19,cpm,"Kearneysville WV, USA",19,0137dd56b03ade21cf030554460b53f0,,,,2017-05-31 00:52:27.204929,
2017-05-31 00:51:23,53.2042,6.5655,29,cpm,"Groningen, NL",116,007a1d8e97d5fc0f05e8df49f47d4133,,,,2017-05-31 00:52:24.336219,
2017-05-31 00:51:51,37.32925,140.978431,28.8,status,,100099,0c8a9fc3dcbba64be19d5961135c9542,67,,,2017-05-31 00:51:51.207003,
2017-05-31 00:51:46,37.32925,140.978431,50,cpm,,100092,0f432f82c8af70ea0f2c52f117661008,67,,,2017-05-31 00:51:46.11245,
2017-05-31 00:51:43,42.565,-70.783,26.1,status,,100239,099644a047517566482f47d8426d1f32,10,,,2017-05-31 00:51:43.555154,
2017-05-31 00:51:42,42.565,-70.783,10,cpm,,100232,f011bf89014f1ba4ae5608163169d71b,10,,,2017-05-31 00:51:42.087048,
2017-05-31 00:51:41,42.565,-70.783,20,cpm,,100231,593ca86a5dcb206b435aaa426bad48da,10,,,2017-05-31 00:51:41.428844,
2017-05-31 00:51:39,37.32925,140.978431,139,cpm,,100091,7e6395291fd7118718bb997445e60da1,67,,,2017-05-31 00:51:39.361125,
2017-05-31 00:51:38,42.812292,-70.872505,31,cpm,,99,33ae3daa9eb10aa6e93004f422a769ee,,,,2017-05-31 00:51:38.830203,
2017-05-31 00:50:27,39.4099,-77.9069,19,cpm,"Kearneysville WV, USA",19,18744a70a3039c0f581e89bf8e673f67,,,,2017-05-31 00:51:27.4333,
2017-05-31 00:50:22,53.2042,6.5655,28,cpm,"Groningen, NL",116,fe8e8eb9fd17ecb212ce5e153beabd5e,,,,2017-05-31 00:51:23.41849,
2017-05-31 00:51:16,37.4932,139.93305,38,cpm,,101,a4c4bcbb93616d27a4738de83d9351d1,,,,2017-05-31 00:51:16.438951,
2017-05-31 00:51:16,37.5635,140.9917,29,status,,48,aaa18b234df155bcba48f47bdc031076,5,,,2017-05-31 00:51:16.250205,
2017-05-31 00:51:15.687,37.442836,-122.128094,44,cpm,,107,c680497605eba2eb4217f96d1612f41c,,,,2017-05-31 00:51:15.958921,
2017-05-31 00:51:15.754,37.442836,-122.128094,14,cpm,,106,69656029f54da6040b45ce63f9b8b0a0,,,,2017-05-31 00:51:15.953483,
2017-05-31 00:51:15,37.5635,140.9917,0,cpm,,0,2b2e46d23e9224207774cef380836dae,5,,,2017-05-31 00:51:15.220081,
2017-05-31 00:51:14,25.0439,121.529,41,cpm,,75,5f5a3edd4e3c115e83abb08c5504c588,,,,2017-05-31 00:51:14.904135,
2017-05-31 00:51:14,37.5635,140.9917,54,cpm,,40,a3a2cfd688f226ad0e2318de25beecca,5,,,2017-05-31 00:51:14.24558,
2017-05-31 00:51:13,37.366713,140.53097,32.6,status,,100079,9693f9fe33a291883e9005d697dd3c00,462,,,2017-05-31 00:51:13.706766,
2017-05-31 00:51:12,37.366713,140.53097,18,cpm,,100072,48e6cb8057e7f48c6654059f5dbecd26,462,,,2017-05-31 00:51:13.002112,
2017-05-31 00:51:12,37.366713,140.53097,52,cpm,,100071,9bf247d44ffb41098581ab15490c99f1,462,,,2017-05-31 00:51:12.152317,
2017-05-31 00:51:01,37.659,140.459,14,cpm,,100012,8acbf3d02547a1bd2189cf6b9345652e,,,,2017-05-31 00:51:01.502806,
2017-05-31 00:51:00,37.659,140.459,41,cpm,,100011,cf955f97c122448285f2422d9e88536f,,,,2017-05-31 00:51:00.802188,
2017-05-31 00:50:39,35.659491,139.72785,35.8,status,,100029,f38b079ce927c1c5cea3b3c2855e67dd,92,,,2017-05-31 00:50:39.541882,
2017-05-31 00:50:38,35.659491,139.72785,24,cpm,,100022,5f6b2d474496295fde3b929d3e7d2c93,92,,,2017-05-31 00:50:38.900433,
2017-05-31 00:50:38,35.659491,139.72785,13,cpm,,100021,bc28fe70a19b3df9947a8e7e5e603729,92,,,2017-05-31 00:50:38.198852,
2017-05-31 00:50:36,42.360781,-71.087719,24.1,status,,200089,b7a6b2f3882f6503b3e06945f16a8ec3,4,,,2017-05-31 00:50:36.673358,
2017-05-31 00:50:36,42.360781,-71.087719,16,cpm,,200082,100162d3b66242e3c25ca04bd628787b,4,,,2017-05-31 00:50:36.109049,
2017-05-31 00:50:35,42.360781,-71.087719,33,cpm,,200081,509164f4113172b8c9716f0acf0c852f,4,,,2017-05-31 00:50:35.496853,
2017-05-31 00:50:35,34.995197,135.764331,42,cpm,,74,987a85c642fdc635c39075e3bb92f31d,,,,2017-05-31 00:50:35.379144,
2017-05-31 00:49:26,39.4099,-77.9069,20,cpm,"Kearneysville WV, USA",19,0c293a04884bbc31c023a897aa9abb1a,,,,2017-05-31 00:50:26.889661,
